Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-04-19,2023-04-21,Curitiba - PR,Superior Completo,CLT,6 a 10 salários mínimos,674.68,Casal de fim de semana
Eventos,Casal,Participar de eventos da cidade,2023-08-21,2023-08-25,Campinas - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,1902.96,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-01-27,2023-01-31,Ribeirão Preto - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,544.21,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-26,2023-08-02,Campinas - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,125.64,Turista econômico
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2023-01-24,2023-01-31,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,111.96,Turista econômico
Negócios,Casal,Hoteis,2023-11-28,2023-11-29,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,228.04,Turista Corporativo
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-10-31,2023-11-01,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,462.71,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2023-06-03,2023-06-06,São Paulo - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,858.45,Turista fiel premium
Lazer,Sozinho,Participar de eventos da cidade,2023-12-13,2023-12-17,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,684.06,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2023-07-21,2023-07-28,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,565.96,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-03-31,2023-04-04,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,232.9,Turista Corporativo
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2023-11-16,2023-11-17,Campinas - SP,Superior Completo,CLT,Até 3 salários mínimos,669.59,Casal de fim de semana
Eventos,Sozinho,Hoteis,2023-12-15,2023-12-16,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,107.46,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-18,2023-12-27,Campinas - SP,Superior Completo,Assalariado,Até 3 salários mínimos,242.69,Turista econômico
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-12-07,2023-12-14,Goiânia - GO,Superior Incompleto,Aposentado,Até 3 salários mínimos,189.5,Turista econômico
Lazer,Família com crianças,Participar de eventos da cidade,2023-07-17,2023-07-21,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,469.18,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2023-07-27,2023-08-03,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,105.13,Turista econômico
Negócios,Sozinho,Participar de eventos da cidade,2023-11-22,2023-11-26,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,153.21,Turista Corporativo
Lazer,Sozinho,Parques aquáticos,2023-07-13,2023-07-18,São José do Rio Preto - SP,Ensino Médio,CLT,6 a 10 salários mínimos,702.39,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2023-01-06,2023-01-13,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,700.01,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-01-29,2023-02-05,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,508.96,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-08-07,2023-08-09,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,189.83,Turista Corporativo
Negócios,Família com crianças,Conhecer pontos turísticos principais,2023-01-22,2023-01-30,Curitiba - PR,Ensino Médio,Servidor Público,Até 3 salários mínimos,216.21,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-25,2023-12-29,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,501.48,Familia de parques aquaticos
Eventos,Família com crianças,Conhecer pontos turísticos principais,2023-12-08,2023-12-15,São José do Rio Preto - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,658.46,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2023-05-16,2023-05-20,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,510.96,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-09-24,2023-10-01,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,752.12,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2023-07-30,2023-08-01,Goiânia - GO,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,1518.06,Turista fiel premium
Visitar familiares,Casal,Hoteis,2023-12-25,2023-12-29,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1855.35,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2023-01-09,2023-01-13,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,540.15,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-02-22,2023-02-23,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,576.65,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-09-04,2023-09-10,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,709.6,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-06-19,2023-06-21,Goiânia - GO,Ensino Médio,Aposentado,Até 3 salários mínimos,245.72,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-25,2023-02-01,Campinas - SP,Pós-graduação,Estudante,Até 3 salários mínimos,156.29,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-29,2024-01-03,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,562.95,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2023-08-21,2023-08-26,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,776.89,Turista de Evento
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-02-03,2023-02-05,Ribeirão Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,776.61,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-28,2023-02-05,Goiânia - GO,Superior Completo,Assalariado,Até 3 salários mínimos,243.93,Turista econômico
Lazer,Família com crianças,Hoteis,2023-08-18,2023-08-23,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,472.9,Familia de parques aquaticos
Eventos,Família com crianças,Conhecer pontos turísticos principais,2023-07-13,2023-07-22,Campinas - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,247.85,Turista econômico
Lazer,Casal,Parques aquáticos,2023-06-29,2023-07-04,Curitiba - PR,Superior Completo,Servidor Público,Mais de 10 salários mínimos,664.61,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-06,2023-12-14,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1663.22,Turista econômico
Eventos,Família com crianças,Hoteis,2023-05-15,2023-05-18,Campinas - SP,Superior Completo,Estudante,Até 3 salários mínimos,137.39,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-03,2023-01-12,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,190.73,Turista econômico
Lazer,Sozinho,Parques aquáticos,2023-01-04,2023-01-08,Goiânia - GO,Ensino Médio,Servidor Público,6 a 10 salários mínimos,478.58,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-25,2023-07-30,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,756.47,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-05,2023-12-11,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,255.44,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-17,2023-07-23,Curitiba - PR,Superior Incompleto,Servidor Público,Até 3 salários mínimos,155.27,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-04-21,2023-04-23,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,567.94,Casal de fim de semana
Lazer,Casal,Parques aquáticos,2023-11-09,2023-11-14,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,567.63,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2023-07-02,2023-07-07,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,765.42,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-02-22,2023-02-23,Goiânia - GO,Superior Incompleto,Estudante,Até 3 salários mínimos,154.01,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-07-24,2023-07-31,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,677.95,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-12,2023-01-17,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,683.11,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-01-13,2023-01-17,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,541.09,Casal de fim de semana
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-02-16,2023-02-25,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,390.68,Turista econômico
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-10-16,2023-10-23,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,194.49,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-23,2023-07-29,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,718.34,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2023-12-29,2023-12-30,Campinas - SP,Superior Completo,Aposentado,Até 3 salários mínimos,660.77,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2023-01-13,2023-01-20,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,649.19,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-23,2023-01-28,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,715.03,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-17,2023-01-26,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,415.85,Turista econômico
Eventos,Sozinho,Conhecer pontos turísticos principais,2023-08-20,2023-08-24,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,291.5,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-01-22,2023-01-27,Goiânia - GO,Superior Completo,CLT,6 a 10 salários mínimos,776.5,Familia de parques aquaticos
Lazer,Grupo de amigos,Hoteis,2023-12-12,2023-12-19,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,430.12,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-02-16,2023-02-21,Curitiba - PR,Superior Incompleto,Estudante,6 a 10 salários mínimos,658.98,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-06,2023-07-13,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,797.03,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-12,2023-01-19,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,461.26,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-25,2023-01-30,São Paulo - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,706.34,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-19,2023-07-23,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,343.65,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2023-12-08,2023-12-15,Belo Horizonte - MG,Pós-graduação,Assalariado,Até 3 salários mínimos,171.65,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-15,2023-07-22,São José do Rio Preto - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,161.32,Turista econômico
Visitar familiares,Grupo de amigos,"Restaurantes, parques, saídas à noite",2023-10-10,2023-10-15,Campinas - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,804.32,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-04-22,2023-04-25,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,644.77,Casal de fim de semana
Saúde/Bem-estar,Sozinho,Hoteis,2023-11-13,2023-11-16,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,318.73,Turista Corporativo
Lazer,Casal,Hoteis,2023-04-30,2023-05-08,Curitiba - PR,Superior Incompleto,CLT,Até 3 salários mínimos,116.03,Turista econômico
Negócios,Casal,Hoteis,2024-01-01,2024-01-03,Belo Horizonte - MG,Superior Completo,Servidor Público,3 a 6 salários mínimos,125.64,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-17,2023-12-26,São José do Rio Preto - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,212.94,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-05-17,2023-05-21,São Paulo - SP,Superior Completo,CLT,3 a 6 salários mínimos,620.95,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-21,2023-01-29,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,457.88,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2023-07-18,2023-07-25,Belo Horizonte - MG,Ensino Médio,Assalariado,Até 3 salários mínimos,145.13,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-01,2023-01-10,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,231.99,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-05,2023-12-11,Goiânia - GO,Superior Incompleto,CLT,Até 3 salários mínimos,145.03,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-04,2023-07-12,Goiânia - GO,Ensino Médio,CLT,Até 3 salários mínimos,218.74,Turista econômico
Negócios,Sozinho,Parques aquáticos,2023-08-28,2023-08-31,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,118.34,Turista Corporativo
Lazer,Casal,Parques aquáticos,2023-07-20,2023-07-27,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,535.8,Familia de parques aquaticos
Lazer,Casal,Participar de eventos da cidade,2023-05-01,2023-05-05,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,1541.29,Casal de fim de semana
Visitar familiares,Sozinho,Hoteis,2023-12-26,2023-12-28,Goiânia - GO,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1168.96,Turista fiel premium
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-06-02,2023-06-10,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,133.7,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-01-21,2023-01-26,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,469.69,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-11-07,2023-11-11,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,694.65,Familia de parques aquaticos
Lazer,Sozinho,Participar de eventos da cidade,2023-12-14,2023-12-18,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,793.05,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2023-06-12,2023-06-17,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,565.92,Familia de parques aquaticos
