Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Eventos,Família com crianças,Conhecer pontos turísticos principais,2025-01-12,2025-01-18,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,206.09,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-11,2025-01-17,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,680.25,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2025-07-15,2025-07-20,Curitiba - PR,Superior Completo,Estudante,6 a 10 salários mínimos,685.44,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-13,2025-12-22,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,226.89,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2025-01-04,2025-01-10,Campinas - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,761.32,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-03,2025-01-10,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,132.1,Turista econômico
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2025-12-31,2026-01-03,Goiânia - GO,Ensino Médio,Aposentado,6 a 10 salários mínimos,797.24,Turista Corporativo
Eventos,Família com crianças,Parques aquáticos,2025-07-31,2025-08-05,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,743.15,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-12-29,2026-01-02,Ribeirão Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,676.22,Casal de fim de semana
Visitar familiares,Grupo de amigos,Participar de eventos da cidade,2025-12-08,2025-12-15,Campinas - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,214.66,Turista econômico
Negócios,Sozinho,Hoteis,2025-02-17,2025-02-19,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,241.3,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-07-10,2025-07-16,Curitiba - PR,Ensino Médio,Assalariado,6 a 10 salários mínimos,643.21,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-01-04,2025-01-11,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,579.53,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-07-17,2025-07-24,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,197.04,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-02-16,2025-02-22,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,648.49,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-04-05,2025-04-09,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1032.55,Turista fiel premium
Negócios,Família com crianças,Conhecer pontos turísticos principais,2025-12-13,2025-12-20,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,421.27,Turista econômico
Eventos,Família com crianças,"Restaurantes, parques, saídas à noite",2025-08-19,2025-08-24,Ribeirão Preto - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,311.39,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-07-24,2025-07-30,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,582.22,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2025-05-24,2025-05-25,Belo Horizonte - MG,Ensino Médio,Assalariado,Até 3 salários mínimos,187.03,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-01-02,2025-01-08,Belo Horizonte - MG,Pós-graduação,Servidor Público,Até 3 salários mínimos,528.39,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-12-10,2025-12-15,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,581.63,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-29,2025-02-02,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,744.67,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-06-03,2025-06-07,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,583.48,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-12-16,2025-12-21,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,643.28,Familia de parques aquaticos
Visitar familiares,Casal,Participar de eventos da cidade,2025-10-10,2025-10-12,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1248.98,Turista fiel premium
Visitar familiares,Casal,Hoteis,2025-12-23,2025-12-26,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1916.95,Turista fiel premium
Visitar familiares,Família com crianças,Participar de eventos da cidade,2025-08-20,2025-08-27,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,217.88,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-07-19,2025-07-23,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,451.06,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-07,2025-01-11,Ribeirão Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,723.64,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-03-24,2025-03-27,São Paulo - SP,Superior Completo,Aposentado,Até 3 salários mínimos,109.42,Turista Corporativo
Eventos,Família com crianças,Parques aquáticos,2025-01-03,2025-01-08,São Paulo - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,517.22,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-05-29,2025-06-03,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,226.51,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-11-20,2025-11-27,Ribeirão Preto - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,181.66,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-06-17,2025-06-18,São José do Rio Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,1334.58,Casal de fim de semana
Eventos,Sozinho,Hoteis,2025-03-07,2025-03-10,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,228.16,Turista Corporativo
Visitar familiares,Casal,Hoteis,2025-06-03,2025-06-08,São Paulo - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,920.22,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-18,2025-09-19,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,782.87,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-08,2025-01-16,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,140.11,Turista econômico
Negócios,Grupo de amigos,Hoteis,2025-11-19,2025-11-21,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,121.55,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-09,2025-12-16,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,240.89,Turista econômico
Saúde/Bem-estar,Casal,Parques aquáticos,2025-08-29,2025-09-04,Goiânia - GO,Superior Completo,Aposentado,Mais de 10 salários mínimos,797.95,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-08-31,2025-09-01,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,131.13,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-03,2025-01-12,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,320.61,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2025-12-21,2025-12-28,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,508.2,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-23,2025-01-30,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,674.43,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-18,2025-12-23,São José do Rio Preto - SP,Superior Completo,CLT,Mais de 10 salários mínimos,674.95,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-07-16,2025-07-22,São Paulo - SP,Superior Incompleto,Estudante,Mais de 10 salários mínimos,1884.55,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-10-14,2025-10-20,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,601.7,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-11-19,2025-11-26,Curitiba - PR,Superior Completo,Aposentado,6 a 10 salários mínimos,472.58,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-17,2025-01-24,Campinas - SP,Ensino Médio,Assalariado,3 a 6 salários mínimos,766.31,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-12-03,2025-12-06,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,166.48,Turista Corporativo
Saúde/Bem-estar,Sozinho,Hoteis,2025-12-23,2025-12-26,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,1443.6,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-26,2025-08-01,Belo Horizonte - MG,Pós-graduação,CLT,Até 3 salários mínimos,198.52,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-28,2025-02-01,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,661.65,Familia de parques aquaticos
Visitar familiares,Casal,Parques aquáticos,2025-07-08,2025-07-15,Ribeirão Preto - SP,Pós-graduação,CLT,Mais de 10 salários mínimos,1984.37,Turista econômico
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2025-04-22,2025-04-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,669.65,Casal de fim de semana
Eventos,Família com crianças,Participar de eventos da cidade,2025-08-19,2025-08-25,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,330.98,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-07-10,2025-07-14,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,587.34,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-08-21,2025-08-24,Campinas - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,103.86,Turista Corporativo
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-01-17,2025-01-25,Curitiba - PR,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,196.94,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-07-09,2025-07-14,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,523.1,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2025-12-24,2025-12-30,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,585.13,Familia de parques aquaticos
Visitar familiares,Casal,Parques aquáticos,2025-12-30,2026-01-01,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1127.06,Turista fiel premium
Visitar familiares,Família com crianças,Hoteis,2025-10-11,2025-10-15,Goiânia - GO,Pós-graduação,Assalariado,6 a 10 salários mínimos,1945.36,Turista fiel premium
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-07-09,2025-07-15,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,729.8,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-20,2025-12-27,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,757.95,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-06,2025-07-13,Ribeirão Preto - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,523.33,Familia de parques aquaticos
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2025-05-21,2025-05-25,Campinas - SP,Superior Completo,Assalariado,Até 3 salários mínimos,162.08,Turista Corporativo
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2025-12-03,2025-12-09,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,161.88,Turista econômico
Lazer,Sozinho,Parques aquáticos,2025-04-13,2025-04-18,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,444.55,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-24,2025-12-29,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,213.31,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-07-05,2025-07-12,Goiânia - GO,Ensino Médio,Aposentado,6 a 10 salários mínimos,576.17,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-06-02,2025-06-07,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1099.75,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-12-25,2025-12-30,São Paulo - SP,Ensino Médio,CLT,Mais de 10 salários mínimos,645.86,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-01,2025-12-05,São Paulo - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,116.87,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-07,2025-12-14,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,606.83,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-13,2025-07-17,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,718.79,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2025-07-19,2025-07-25,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,442.45,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-07-04,2025-07-08,Campinas - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,200.32,Familia de parques aquaticos
Saúde/Bem-estar,Grupo de amigos,Parques aquáticos,2025-06-05,2025-06-10,Belo Horizonte - MG,Superior Completo,Assalariado,Até 3 salários mínimos,716.8,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-07-15,2025-07-22,Ribeirão Preto - SP,Superior Completo,CLT,3 a 6 salários mínimos,539.15,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-31,2025-08-05,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,717.21,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-29,2026-01-04,São José do Rio Preto - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,731.59,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-05-27,2025-05-30,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1736.77,Turista Corporativo
Saúde/Bem-estar,Grupo de amigos,Participar de eventos da cidade,2025-08-20,2025-08-26,Campinas - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,434.94,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-07-15,2025-07-19,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,552.84,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-11-14,2025-11-15,Belo Horizonte - MG,Superior Completo,Assalariado,6 a 10 salários mínimos,497.55,Casal de fim de semana
Lazer,Família com crianças,Participar de eventos da cidade,2025-07-03,2025-07-10,Ribeirão Preto - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,517.98,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-07-18,2025-07-20,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,681.2,Casal de fim de semana
Saúde/Bem-estar,Grupo de amigos,Hoteis,2025-05-12,2025-05-16,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,101.45,Turista Corporativo
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2025-04-04,2025-04-08,Curitiba - PR,Superior Completo,Assalariado,6 a 10 salários mínimos,624.71,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-20,2025-12-28,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,149.78,Turista econômico
