Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Eventos,Sozinho,Participar de eventos da cidade,2021-08-20,2021-08-24,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,419.97,Turista de Evento
Lazer,Sozinho,Parques aquáticos,2021-12-24,2021-12-31,Curitiba - PR,Superior Completo,Assalariado,Até 3 salários mínimos,766.9,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2021-12-01,2021-12-06,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,704.24,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-21,2021-07-26,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,114.63,Familia de parques aquaticos
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2021-12-24,2021-12-30,São Paulo - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,692.47,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-27,2022-01-01,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,662.07,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2021-12-29,2022-01-02,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1775.24,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2021-08-02,2021-08-05,Curitiba - PR,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,165.32,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-01-18,2021-01-24,Curitiba - PR,Pós-graduação,Servidor Público,6 a 10 salários mínimos,774.29,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-06,2021-07-12,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,159.03,Turista econômico
Negócios,Casal,Parques aquáticos,2021-07-10,2021-07-14,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,670.2,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-02,2021-01-08,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,144.07,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-15,2021-07-21,São José do Rio Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,592.2,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-17,2021-12-23,São José do Rio Preto - SP,Ensino Médio,CLT,3 a 6 salários mínimos,190.37,Turista econômico
Negócios,Sozinho,Hoteis,2021-10-13,2021-10-14,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,149.49,Turista Corporativo
Lazer,Sozinho,Parques aquáticos,2021-07-22,2021-07-28,Ribeirão Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,731.38,Familia de parques aquaticos
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2021-04-28,2021-05-05,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,118.25,Turista econômico
Negócios,Sozinho,Participar de eventos da cidade,2021-08-20,2021-08-26,São Paulo - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,378.73,Turista de Evento
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-12-30,2022-01-03,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,545.15,Casal de fim de semana
Visitar familiares,Sozinho,Hoteis,2021-12-29,2022-01-02,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1159.2,Turista fiel premium
Lazer,Casal,Hoteis,2021-05-11,2021-05-15,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,789.67,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-13,2021-01-22,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,138.2,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-04,2021-07-11,Belo Horizonte - MG,Superior Incompleto,Aposentado,3 a 6 salários mínimos,357.65,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2021-12-30,2022-01-05,Ribeirão Preto - SP,Superior Completo,CLT,3 a 6 salários mínimos,743.51,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-12,2021-07-19,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,606.62,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-14,2021-12-21,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,145.45,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-29,2021-02-03,São Paulo - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,1995.23,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-11,2021-12-18,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,496.26,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-13,2021-07-22,São Paulo - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,224.21,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-09-08,2021-09-12,São Paulo - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,375.01,Casal de fim de semana
Negócios,Sozinho,Conhecer pontos turísticos principais,2021-03-22,2021-03-26,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,254.57,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-21,2021-07-29,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,154.05,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-01-09,2021-01-16,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,448.75,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-11,2021-12-18,Ribeirão Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,114.87,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-04-03,2021-04-05,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,747.49,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-06,2021-12-14,Ribeirão Preto - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,114.65,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-12-14,2021-12-20,Campinas - SP,Ensino Médio,Estudante,Até 3 salários mínimos,110.23,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2021-11-19,2021-11-25,Curitiba - PR,Pós-graduação,Servidor Público,3 a 6 salários mínimos,415.28,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2021-06-04,2021-06-07,Ribeirão Preto - SP,Pós-graduação,Aposentado,Mais de 10 salários mínimos,1049.37,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-07-10,2021-07-16,Belo Horizonte - MG,Superior Incompleto,Aposentado,6 a 10 salários mínimos,136.55,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-11-19,2021-11-27,Campinas - SP,Ensino Médio,Estudante,Até 3 salários mínimos,226.22,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2021-07-23,2021-07-30,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,783.96,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2021-02-10,2021-02-12,Campinas - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,443.5,Turista Corporativo
Visitar familiares,Família com crianças,Parques aquáticos,2021-01-28,2021-02-04,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,229.93,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-04-03,2021-04-09,São Paulo - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,429.16,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-14,2021-12-22,Belo Horizonte - MG,Ensino Médio,Servidor Público,Até 3 salários mínimos,238.47,Turista econômico
Lazer,Casal,Conhecer pontos turísticos principais,2021-04-03,2021-04-06,Belo Horizonte - MG,Superior Incompleto,CLT,6 a 10 salários mínimos,579.28,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-12-21,2021-12-28,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,516.7,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-08-16,2021-08-21,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,532.62,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-06,2021-01-12,Belo Horizonte - MG,Superior Incompleto,Assalariado,3 a 6 salários mínimos,445.9,Turista econômico
Negócios,Grupo de amigos,Hoteis,2021-05-19,2021-05-23,São Paulo - SP,Superior Completo,Assalariado,Mais de 10 salários mínimos,468.55,Turista Corporativo
Lazer,Casal,Parques aquáticos,2021-10-10,2021-10-14,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,1206.75,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2021-11-18,2021-11-22,São Paulo - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,244.62,Turista Corporativo
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2021-07-02,2021-07-10,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,175.36,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-04-05,2021-04-09,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,723.13,Casal de fim de semana
Negócios,Sozinho,Hoteis,2021-02-19,2021-02-23,Campinas - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,244.68,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-01-31,2021-02-06,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,541.93,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2021-11-19,2021-11-20,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,109.09,Turista Corporativo
Lazer,Família com crianças,Participar de eventos da cidade,2021-07-30,2021-08-05,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,781.58,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2021-01-03,2021-01-07,São Paulo - SP,Pós-graduação,Estudante,Até 3 salários mínimos,1591.36,Turista Corporativo
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-11-05,2021-11-09,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,708.02,Casal de fim de semana
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-07-28,2021-08-06,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,244.23,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-04,2021-07-13,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,618.78,Turista econômico
Visitar familiares,Sozinho,Hoteis,2021-12-23,2021-12-27,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1940.82,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-12-30,2022-01-05,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,469.03,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-13,2021-12-17,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,384.23,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2021-01-16,2021-01-20,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,747.47,Familia de parques aquaticos
Lazer,Casal,Conhecer pontos turísticos principais,2021-11-13,2021-11-19,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,667.96,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2021-01-28,2021-02-04,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,711.17,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2021-10-11,2021-10-16,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,546.57,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-04-15,2021-04-22,Belo Horizonte - MG,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,736.03,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2021-01-10,2021-01-17,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,401.05,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-01-23,2021-01-30,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,584.33,Familia de parques aquaticos
Lazer,Casal,Hoteis,2021-11-22,2021-11-26,São Paulo - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,1785.72,Turista fiel premium
Lazer,Sozinho,Parques aquáticos,2021-12-01,2021-12-05,Belo Horizonte - MG,Superior Completo,Estudante,Até 3 salários mínimos,670.7,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-25,2021-07-31,São José do Rio Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,126.99,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-01-05,2021-01-11,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,418.44,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-12,2021-12-16,Ribeirão Preto - SP,Superior Completo,Aposentado,Mais de 10 salários mínimos,492.73,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2021-06-02,2021-06-04,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,1558.34,Turista fiel premium
Lazer,Sozinho,Parques aquáticos,2021-01-14,2021-01-19,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,583.94,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-28,2021-02-02,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,581.42,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-28,2021-02-03,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,497.92,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-12,2021-12-19,Curitiba - PR,Ensino Médio,Servidor Público,3 a 6 salários mínimos,145.94,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-04,2021-07-10,São José do Rio Preto - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,531.45,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2021-01-24,2021-01-27,Belo Horizonte - MG,Superior Incompleto,Assalariado,6 a 10 salários mínimos,548.42,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-12-11,2021-12-15,São Paulo - SP,Ensino Médio,Servidor Público,3 a 6 salários mínimos,699.8,Familia de parques aquaticos
Lazer,Grupo de amigos,Conhecer pontos turísticos principais,2021-01-02,2021-01-09,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,586.04,Familia de parques aquaticos
Eventos,Casal,Hoteis,2022-01-01,2022-01-04,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1811.76,Turista fiel premium
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-10-05,2021-10-12,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,175.0,Turista econômico
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-12-27,2022-01-05,São Paulo - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,330.75,Turista econômico
Negócios,Sozinho,Hoteis,2021-07-26,2021-07-27,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,505.87,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-07-03,2021-07-10,Ribeirão Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,504.87,Familia de parques aquaticos
Eventos,Casal,"Restaurantes, parques, saídas à noite",2021-08-18,2021-08-24,São José do Rio Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,540.47,Turista de Evento
