Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Negócios,Família com crianças,Hoteis,2025-06-11,2025-06-14,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,504.66,Turista Corporativo
Lazer,Família com crianças,Parques de Entretenimento,2025-01-17,2025-01-21,São José do Rio Preto - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,484.09,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-12-08,2025-12-10,Curitiba - PR,Pós-graduação,Aposentado,3 a 6 salários mínimos,384.92,Turista fiel premium
Lazer,Família com crianças,Parques Aquáticos,2025-08-06,2025-08-13,Belo Horizonte - MG,Pós-graduação,Aposentado,6 a 10 salários mínimos,730.97,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-01-06,2025-01-11,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,683.35,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques de Entretenimento,2025-12-10,2025-12-17,Goiânia - GO,Superior Completo,Servidor Público,6 a 10 salários mínimos,569.75,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-06-02,2025-06-05,São José do Rio Preto - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,157.28,Turista Corporativo
Visitar familiares,Família com crianças,Pontos Turisticos,2025-08-20,2025-08-27,Ribeirão Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,784.49,Turista econômico
Eventos,Casal,Pontos Culturais,2025-11-16,2025-11-20,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,760.02,Casal de fim de semana
Negócios,Família com crianças,Restaurantes,2025-11-18,2025-11-27,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,137.65,Turista econômico
Eventos,Casal,Pontos Turisticos,2025-10-10,2025-10-16,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,650.02,Familia de parques aquaticos
Visitar familiares,Casal,Pontos Turisticos,2025-07-23,2025-07-31,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,118.21,Turista econômico
Lazer,Família com crianças,Restaurantes,2025-12-27,2026-01-01,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,565.17,Familia de parques aquaticos
Lazer,Casal,Hoteis,2025-12-24,2025-12-26,Belo Horizonte - MG,Superior Completo,CLT,Até 3 salários mínimos,1977.12,Turista fiel premium
Lazer,Família com crianças,Centros de Evento,2025-10-05,2025-10-11,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,679.17,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques Aquáticos,2025-02-18,2025-02-25,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,468.48,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2025-07-18,2025-07-21,São José do Rio Preto - SP,Superior Completo,Estudante,Até 3 salários mínimos,197.97,Turista Corporativo
Lazer,Sozinho,Parques Aquáticos,2025-10-16,2025-10-22,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1941.32,Familia de parques aquaticos
Lazer,Casal,Hoteis,2025-12-02,2025-12-09,Goiânia - GO,Superior Completo,CLT,6 a 10 salários mínimos,500.12,Familia de parques aquaticos
Lazer,Sozinho,Centros de Evento,2025-07-02,2025-07-08,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,763.38,Familia de parques aquaticos
Negócios,Sozinho,Pontos Turisticos,2025-08-11,2025-08-14,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,140.04,Turista Corporativo
Visitar familiares,Família com crianças,Restaurantes,2025-07-11,2025-07-20,Goiânia - GO,Ensino Médio,Servidor Público,Até 3 salários mínimos,217.76,Turista econômico
Visitar familiares,Sozinho,Hoteis,2025-12-23,2025-12-26,Curitiba - PR,Superior Incompleto,Assalariado,3 a 6 salários mínimos,396.31,Turista fiel premium
Lazer,Família com crianças,Pontos Culturais,2025-12-05,2025-12-10,Ribeirão Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,637.27,Familia de parques aquaticos
Lazer,Casal,Parques Aquáticos,2025-09-08,2025-09-09,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,463.76,Casal de fim de semana
Lazer,Família com crianças,Pontos Turisticos,2025-12-18,2025-12-22,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,666.65,Familia de parques aquaticos
Negócios,Grupo de amigos,Parques Aquáticos,2025-07-24,2025-07-31,Goiânia - GO,Superior Completo,CLT,6 a 10 salários mínimos,555.78,Turista econômico
Lazer,Família com crianças,Parques de Entretenimento,2025-12-27,2026-01-01,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,670.43,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-06-03,2025-06-06,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1693.03,Turista fiel premium
Visitar familiares,Grupo de amigos,Pontos Turisticos,2025-12-23,2025-12-25,Curitiba - PR,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1524.78,Turista fiel premium
Negócios,Sozinho,Hoteis,2025-05-05,2025-05-06,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,207.14,Turista Corporativo
Visitar familiares,Família com crianças,Pontos Turisticos,2025-07-03,2025-07-11,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,109.37,Turista econômico
Visitar familiares,Sozinho,Pontos Turisticos,2025-07-21,2025-07-27,Belo Horizonte - MG,Ensino Médio,Estudante,Até 3 salários mínimos,204.92,Turista econômico
Eventos,Casal,Hoteis,2025-07-30,2025-08-05,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,632.92,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Turisticos,2025-11-18,2025-11-27,Belo Horizonte - MG,Superior Incompleto,Assalariado,3 a 6 salários mínimos,122.19,Turista econômico
Visitar familiares,Grupo de amigos,Pontos Culturais,2025-05-01,2025-05-09,Curitiba - PR,Ensino Médio,Servidor Público,Até 3 salários mínimos,176.34,Turista econômico
Lazer,Família com crianças,Parques de Entretenimento,2025-12-26,2026-01-01,São José do Rio Preto - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,616.44,Familia de parques aquaticos
Negócios,Casal,Parques de Entretenimento,2025-02-17,2025-02-18,Goiânia - GO,Superior Completo,CLT,Até 3 salários mínimos,136.0,Turista Corporativo
Visitar familiares,Família com crianças,Parques de Entretenimento,2025-12-28,2026-01-05,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,106.91,Turista econômico
Visitar familiares,Família com crianças,Pontos Culturais,2025-07-26,2025-08-04,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,225.09,Turista econômico
Lazer,Família com crianças,Pontos Culturais,2025-07-01,2025-07-07,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,655.35,Familia de parques aquaticos
Visitar familiares,Sozinho,Restaurantes,2025-07-31,2025-08-07,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,188.85,Turista econômico
Lazer,Sozinho,Parques Aquáticos,2025-12-29,2026-01-02,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1171.99,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-12-23,2025-12-28,Goiânia - GO,Pós-graduação,Aposentado,6 a 10 salários mínimos,817.24,Turista fiel premium
Lazer,Família com crianças,Pontos Culturais,2025-07-30,2025-08-04,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,506.37,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-12-16,2025-12-20,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,172.05,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-01-10,2025-01-14,Belo Horizonte - MG,Pós-graduação,Estudante,6 a 10 salários mínimos,741.37,Familia de parques aquaticos
Lazer,Família com crianças,Restaurantes,2025-12-24,2025-12-30,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,526.94,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-05-27,2025-05-31,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,208.51,Turista Corporativo
Visitar familiares,Família com crianças,Pontos Turisticos,2025-07-03,2025-07-07,Belo Horizonte - MG,Superior Completo,Aposentado,6 a 10 salários mínimos,629.73,Familia de parques aquaticos
Lazer,Grupo de amigos,Pontos Culturais,2025-12-26,2026-01-01,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,787.78,Familia de parques aquaticos
Visitar familiares,Casal,Pontos Turisticos,2025-12-23,2026-01-01,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,228.42,Turista econômico
Lazer,Casal,Pontos Culturais,2025-04-21,2025-04-25,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1609.02,Casal de fim de semana
Lazer,Família com crianças,Parques de Entretenimento,2025-07-22,2025-07-28,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,657.96,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-05-21,2025-05-22,Ribeirão Preto - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,223.25,Turista Corporativo
Lazer,Casal,Hoteis,2025-04-06,2025-04-08,São Paulo - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,662.41,Casal de fim de semana
Lazer,Sozinho,Pontos Turisticos,2025-06-14,2025-06-19,Belo Horizonte - MG,Pós-graduação,Aposentado,3 a 6 salários mínimos,446.41,Familia de parques aquaticos
Lazer,Família com crianças,Parques de Entretenimento,2025-12-22,2025-12-26,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,146.92,Familia de parques aquaticos
Lazer,Casal,Restaurantes,2025-09-07,2025-09-08,Campinas - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1436.62,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-01-20,2025-01-22,São Paulo - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,312.16,Turista Corporativo
Negócios,Sozinho,Hoteis,2025-05-23,2025-05-26,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,197.49,Turista Corporativo
Visitar familiares,Família com crianças,Pontos Turisticos,2025-02-17,2025-02-23,Goiânia - GO,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,410.15,Turista econômico
Visitar familiares,Família com crianças,Restaurantes,2025-07-18,2025-07-24,Ribeirão Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,185.07,Turista econômico
Lazer,Família com crianças,Centros de Evento,2025-12-21,2025-12-25,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,457.38,Familia de parques aquaticos
Lazer,Casal,Pontos Culturais,2025-05-02,2025-05-06,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,748.16,Casal de fim de semana
Eventos,Família com crianças,Parques Aquáticos,2025-12-29,2026-01-05,Belo Horizonte - MG,Pós-graduação,Estudante,Até 3 salários mínimos,1870.98,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-12-21,2025-12-25,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,564.48,Familia de parques aquaticos
Visitar familiares,Sozinho,Parques de Entretenimento,2025-01-10,2025-01-17,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,165.22,Turista econômico
Negócios,Sozinho,Hoteis,2025-04-14,2025-04-16,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,212.81,Turista Corporativo
Lazer,Casal,Parques Aquáticos,2025-01-06,2025-01-12,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,774.43,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Turisticos,2025-12-24,2025-12-28,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,680.79,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-01-03,2025-01-09,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,224.02,Turista econômico
Saúde/Bem-estar,Família com crianças,Hoteis,2025-05-07,2025-05-11,Belo Horizonte - MG,Ensino Médio,Assalariado,Até 3 salários mínimos,229.37,Turista Corporativo
Lazer,Família com crianças,Centros de Evento,2025-12-12,2025-12-19,Campinas - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1596.98,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-12-14,2025-12-20,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,671.98,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-07-09,2025-07-15,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,749.79,Familia de parques aquaticos
Lazer,Casal,Parques de Entretenimento,2026-01-01,2026-01-04,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,520.42,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2025-12-17,2025-12-22,Curitiba - PR,Pós-graduação,Aposentado,6 a 10 salários mínimos,540.06,Familia de parques aquaticos
Lazer,Casal,Parques Aquáticos,2025-12-16,2025-12-22,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,689.04,Familia de parques aquaticos
Visitar familiares,Casal,Pontos Culturais,2025-12-17,2025-12-26,Ribeirão Preto - SP,Superior Completo,CLT,3 a 6 salários mínimos,406.1,Turista econômico
Eventos,Família com crianças,Hoteis,2025-12-20,2025-12-25,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,667.31,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-02-11,2025-02-13,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,707.11,Turista Corporativo
Lazer,Família com crianças,Restaurantes,2025-07-21,2025-07-28,Campinas - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1507.65,Familia de parques aquaticos
Lazer,Casal,Parques de Entretenimento,2025-07-18,2025-07-22,Goiânia - GO,Superior Completo,Servidor Público,3 a 6 salários mínimos,693.59,Casal de fim de semana
Lazer,Sozinho,Pontos Turisticos,2025-06-05,2025-06-10,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,525.65,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-04-24,2025-04-29,São Paulo - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,350.72,Familia de parques aquaticos
Lazer,Sozinho,Pontos Culturais,2025-01-22,2025-01-26,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,573.64,Familia de parques aquaticos
Lazer,Família com crianças,Parques Aquáticos,2025-01-19,2025-01-25,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,686.74,Familia de parques aquaticos
Visitar familiares,Família com crianças,Centros de Evento,2025-06-05,2025-06-08,Campinas - SP,Ensino Médio,Aposentado,Mais de 10 salários mínimos,1642.75,Turista fiel premium
Lazer,Grupo de amigos,Parques Aquáticos,2025-12-24,2025-12-31,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,599.69,Familia de parques aquaticos
Lazer,Casal,Pontos Turisticos,2025-02-15,2025-02-21,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,289.15,Familia de parques aquaticos
Lazer,Casal,Parques Aquáticos,2026-01-01,2026-01-02,São José do Rio Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1380.04,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-05-14,2025-05-15,São José do Rio Preto - SP,Pós-graduação,CLT,Até 3 salários mínimos,643.29,Turista Corporativo
Saúde/Bem-estar,Família com crianças,Parques Aquáticos,2025-10-16,2025-10-22,Campinas - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,389.78,Familia de parques aquaticos
Visitar familiares,Família com crianças,Restaurantes,2025-10-06,2025-10-13,Goiânia - GO,Pós-graduação,Servidor Público,Até 3 salários mínimos,185.63,Turista econômico
Lazer,Casal,Pontos Culturais,2025-02-09,2025-02-13,Curitiba - PR,Superior Completo,Servidor Público,6 a 10 salários mínimos,539.19,Casal de fim de semana
Lazer,Família com crianças,Pontos Culturais,2025-10-13,2025-10-17,Goiânia - GO,Superior Incompleto,CLT,6 a 10 salários mínimos,774.95,Familia de parques aquaticos
Lazer,Família com crianças,Parques Aquáticos,2025-12-15,2025-12-21,Goiânia - GO,Pós-graduação,Aposentado,6 a 10 salários mínimos,488.77,Familia de parques aquaticos
Lazer,Sozinho,Restaurantes,2025-01-15,2025-01-19,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,649.18,Familia de parques aquaticos
Lazer,Família com crianças,Parques de Entretenimento,2025-01-05,2025-01-10,São Paulo - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,497.77,Familia de parques aquaticos
Saúde/Bem-estar,Grupo de amigos,Hoteis,2025-07-04,2025-07-09,Belo Horizonte - MG,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,763.0,Familia de parques aquaticos
