Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-05,2025-09-07,Curitiba - PR,Superior Incompleto,CLT,3 a 6 salários mínimos,284.3,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2025-12-24,2025-12-29,São José do Rio Preto - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,983.43,Turista fiel premium
Lazer,Família com crianças,Participar de eventos da cidade,2025-12-16,2025-12-20,Campinas - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,649.24,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-07-04,2025-07-10,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,504.05,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2025-01-31,2025-02-08,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,101.63,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-09,2025-07-16,Belo Horizonte - MG,Ensino Médio,Estudante,Até 3 salários mínimos,231.1,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-28,2026-01-01,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,742.98,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-10-11,2025-10-13,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1772.02,Turista fiel premium
Negócios,Sozinho,Hoteis,2025-06-02,2025-06-03,São Paulo - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,246.79,Turista Corporativo
Lazer,Família com crianças,Conhecer pontos turísticos principais,2026-01-01,2026-01-05,Curitiba - PR,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,765.22,Familia de parques aquaticos
Visitar familiares,Sozinho,Participar de eventos da cidade,2025-05-12,2025-05-18,Curitiba - PR,Ensino Médio,Servidor Público,Até 3 salários mínimos,215.19,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-06-04,2025-06-11,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,185.2,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-01,2025-12-07,São Paulo - SP,Pós-graduação,CLT,Até 3 salários mínimos,311.68,Familia de parques aquaticos
Lazer,Grupo de amigos,Conhecer pontos turísticos principais,2025-12-22,2025-12-30,Campinas - SP,Ensino Médio,CLT,Até 3 salários mínimos,130.16,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-08-07,2025-08-13,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,472.17,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-08,2025-12-13,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,659.77,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-01-17,2025-01-18,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,639.02,Casal de fim de semana
Eventos,Grupo de amigos,Participar de eventos da cidade,2025-08-19,2025-08-23,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,294.83,Turista de Evento
Eventos,Sozinho,Conhecer pontos turísticos principais,2025-01-01,2025-01-08,Ribeirão Preto - SP,Pós-graduação,Estudante,Até 3 salários mínimos,249.61,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2025-01-25,2025-01-29,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,450.01,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2025-07-06,2025-07-10,São José do Rio Preto - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,664.64,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-12,2025-01-20,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,160.21,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-06,2025-09-09,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,151.69,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-12-13,2025-12-18,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,787.45,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-02,2025-07-08,São José do Rio Preto - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,137.56,Familia de parques aquaticos
Negócios,Grupo de amigos,Parques aquáticos,2025-07-14,2025-07-20,São Paulo - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,116.84,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-08,2025-07-12,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,779.6,Familia de parques aquaticos
Visitar familiares,Casal,Parques aquáticos,2025-12-18,2025-12-27,Ribeirão Preto - SP,Superior Completo,Assalariado,Até 3 salários mínimos,138.65,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-12,2025-01-19,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1300.05,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2025-08-21,2025-08-28,São Paulo - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,319.83,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-07-13,2025-07-19,Ribeirão Preto - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,770.22,Familia de parques aquaticos
Negócios,Sozinho,Conhecer pontos turísticos principais,2025-10-14,2025-10-18,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,214.29,Turista Corporativo
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-03-05,2025-03-09,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,669.17,Casal de fim de semana
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2025-12-03,2025-12-12,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,193.41,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-05,2025-01-11,Campinas - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,209.05,Familia de parques aquaticos
Visitar familiares,Casal,Parques aquáticos,2025-01-12,2025-01-18,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,665.5,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-22,2025-07-26,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,235.47,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-12-29,2026-01-01,Ribeirão Preto - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,490.9,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-18,2025-07-25,Goiânia - GO,Pós-graduação,Assalariado,6 a 10 salários mínimos,691.0,Turista econômico
Negócios,Grupo de amigos,Hoteis,2025-04-30,2025-05-04,Campinas - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,340.47,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-01,2025-07-09,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,228.34,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-20,2025-12-26,Curitiba - PR,Superior Completo,Servidor Público,6 a 10 salários mínimos,695.65,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2025-07-18,2025-07-22,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,184.64,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-09,2025-01-18,São Paulo - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,300.46,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-07-04,2025-07-09,Campinas - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,615.5,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-28,2026-01-01,São Paulo - SP,Superior Completo,Aposentado,Até 3 salários mínimos,763.94,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-12-29,2026-01-02,Curitiba - PR,Superior Completo,Assalariado,3 a 6 salários mínimos,152.97,Turista fiel premium
Visitar familiares,Casal,"Restaurantes, parques, saídas à noite",2025-12-30,2026-01-04,Campinas - SP,Pós-graduação,Servidor Público,3 a 6 salários mínimos,320.65,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-07-01,2025-07-08,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,551.61,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-12-21,2025-12-27,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,666.35,Familia de parques aquaticos
Negócios,Família com crianças,Conhecer pontos turísticos principais,2025-01-25,2025-01-31,Curitiba - PR,Ensino Médio,Aposentado,3 a 6 salários mínimos,164.96,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2025-02-22,2025-03-01,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1320.69,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-06,2025-07-11,São José do Rio Preto - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,761.26,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-10-15,2025-10-16,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,429.11,Turista Corporativo
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-04-29,2025-05-03,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,742.13,Casal de fim de semana
Visitar familiares,Sozinho,Hoteis,2025-12-29,2026-01-02,São Paulo - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,1306.55,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-07-15,2025-07-20,São José do Rio Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,839.93,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-16,2025-01-24,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,166.73,Turista econômico
Lazer,Família com crianças,Hoteis,2025-07-03,2025-07-10,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,638.01,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-07-03,2025-07-08,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,528.98,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-10-12,2025-10-16,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1090.7,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-08-20,2025-08-27,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,246.4,Turista econômico
Lazer,Casal,Parques aquáticos,2025-01-22,2025-01-28,Ribeirão Preto - SP,Ensino Médio,CLT,6 a 10 salários mínimos,578.37,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-09-16,2025-09-23,Ribeirão Preto - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,1546.74,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-09,2025-01-16,Campinas - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,107.2,Turista econômico
Negócios,Sozinho,Hoteis,2025-05-16,2025-05-17,Campinas - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,828.54,Turista Corporativo
Negócios,Família com crianças,Parques aquáticos,2025-07-31,2025-08-05,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,604.02,Familia de parques aquaticos
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2025-04-03,2025-04-05,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,134.08,Turista Corporativo
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-01-29,2025-02-04,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,207.16,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-12-11,2025-12-19,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,153.85,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-01-21,2025-01-26,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,157.61,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-12-31,2026-01-04,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,247.41,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-12-17,2025-12-22,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,794.56,Familia de parques aquaticos
Eventos,Família com crianças,Hoteis,2025-06-04,2025-06-09,São Paulo - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,1998.56,Turista fiel premium
Eventos,Grupo de amigos,"Restaurantes, parques, saídas à noite",2025-08-21,2025-08-27,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1081.96,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-26,2025-02-03,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,231.65,Turista econômico
Negócios,Sozinho,Hoteis,2025-11-18,2025-11-20,Curitiba - PR,Superior Completo,Servidor Público,Até 3 salários mínimos,218.1,Turista Corporativo
Lazer,Família com crianças,Hoteis,2025-01-11,2025-01-16,Campinas - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,646.44,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-04-24,2025-04-26,Belo Horizonte - MG,Superior Completo,Estudante,6 a 10 salários mínimos,751.78,Turista fiel premium
Negócios,Família com crianças,Parques aquáticos,2025-03-30,2025-04-06,Belo Horizonte - MG,Ensino Médio,Aposentado,3 a 6 salários mínimos,607.56,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-11-10,2025-11-13,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,194.28,Turista Corporativo
Negócios,Sozinho,Hoteis,2025-11-24,2025-11-27,Curitiba - PR,Superior Incompleto,Estudante,Até 3 salários mínimos,162.34,Turista Corporativo
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-01-20,2025-01-24,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,615.06,Familia de parques aquaticos
Lazer,Sozinho,Conhecer pontos turísticos principais,2025-12-01,2025-12-05,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,574.81,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-07-11,2025-07-17,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,1804.55,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2025-07-03,2025-07-09,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,663.7,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-28,2025-08-04,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,731.6,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-10-09,2025-10-15,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,210.72,Turista econômico
Negócios,Casal,Parques aquáticos,2025-12-16,2025-12-23,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,560.84,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-13,2025-12-20,Curitiba - PR,Superior Incompleto,CLT,3 a 6 salários mínimos,219.04,Familia de parques aquaticos
Lazer,Grupo de amigos,Participar de eventos da cidade,2025-07-06,2025-07-12,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,602.17,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-30,2025-02-03,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,653.55,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-01-27,2025-02-02,Ribeirão Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,682.97,Familia de parques aquaticos
